"Sample IDs","Wells","Dilutions","Time","RFU","Norm","Deriv"
"P","C01","1000",10.5,588,1.14174757281553,-0.0181229773462783
"P","C01","1000",11.25,587,1.13980582524272,-0.0135922330097088
"P","C01","1000",12,572,1.11067961165049,-0.0116504854368932
"P","C01","1000",12.75,568,1.10291262135922,-0.00776699029126212
"P","C01","1000",13.5,570,1.10679611650485,-0.0110032362459547
"P","C01","1000",14.25,575,1.11650485436893,-0.00129449838187701
"P","C01","1000",15,555,1.07766990291262,0.148867313915858
"P","C01","1000",15.75,566,1.09902912621359,1.24919093851133
"P","C01","1000",16.5,800,1.55339805825243,2.31974110032363
"P","C01","1000",17.25,2505,4.86407766990291,2.42588996763754
"P","C01","1000",18,4139,8.0368932038835,2.46925566343042
"P","C01","1000",18.75,4314,8.37669902912621,1.4453074433657
"P","C01","1000",19.5,4615,8.96116504854369,0.433656957928802
"P","C01","1000",20.25,4738,9.2,0.41747572815534
"P","C01","1000",21,4809,9.3378640776699,0.273139158576052
"P","C01","1000",21.75,4959,9.62912621359223,0.261488673139159
"P","C01","1000",22.5,5037,9.78058252427184,0.227831715210356
"P","C01","1000",23.25,5142,9.98446601941748,0.249838187702265
"P","C01","1000",24,5161,10.021359223301,0.251132686084143
"P","C01","1000",24.75,5345,10.378640776699,0.164401294498382
"P","C01","1000",25.5,5425,10.5339805825243,0.136569579288026
"P","C01","1000",26.25,5396,10.4776699029126,0.0932038834951457
"P","C01","1000",27,5372,10.431067961165,-0.0168284789644015
"P","C01","1000",27.75,5489,10.6582524271845,0.0601941747572816
"P","C01","1000",28.5,5399,10.4834951456311,0.0381877022653724
"P","C01","1000",29.25,5489,10.6582524271845,0.0252427184466016
"P","C01","1000",30,5431,10.5456310679612,0.0220064724919092
"P","C01","1000",30.75,5528,10.7339805825243,-0.0744336569579289
"P","C01","1000",31.5,5433,10.5495145631068,-0.0867313915857609
"P","C01","1000",32.25,5374,10.4349514563107,-0.191585760517799
"P","C01","1000",33,5297,10.2854368932039,-0.120388349514563
"P","C01","1000",33.75,5232,10.1592233009709,-0.0912621359223304
"P","C01","1000",34.5,5247,10.1883495145631,-0.116504854368932
"P","C01","1000",35.25,5233,10.1611650485437,-0.172168284789644
"P","C01","1000",36,5117,9.93592233009709,-0.119741100323625
"P","C01","1000",36.75,4966,9.64271844660194,-0.220711974110032
"P","C01","1000",37.5,5062,9.82912621359223,-0.135275080906149
"P","C01","1000",38.25,4892,9.49902912621359,-0.0802588996763755
"P","C01","1000",39,4908,9.53009708737864,-0.202588996763754
"P","C01","1000",39.75,4842,9.40194174757282,-0.0433656957928802
"P","C01","1000",40.5,4749,9.22135922330097,-0.122977346278317
"P","C01","1000",41.25,4825,9.36893203883495,-0.174757281553398
"P","C01","1000",42,4718,9.16116504854369,-0.0796116504854367
"P","C01","1000",42.75,4572,8.87766990291262,-0.148867313915858
"P","C01","1000",43.5,4626,8.98252427184466,-0.0576051779935275
"P","C01","1000",44.25,4595,8.92233009708738,-0.00711974110032365
"P","C01","1000",45,4629,8.98834951456311,-0.130097087378641
"P","C01","1000",45.75,4561,8.85631067961165,-0.0627831715210358
"P","C01","1000",46.5,4425,8.59223300970874,-0.103559870550162
"P","C01","1000",47.25,4498,8.73398058252427,-0.0886731391585762
"P","C01","1000",48,4469,8.67766990291262,0.0336569579288029
"P","C01","1000",48.75,4424,8.59029126213592,0
"P","C01","1000",49.5,4477,8.69320388349515,-0.0362459546925565
"P","C01","1000",50.25,4498,8.73398058252427,0.0414239482200648
"P","C01","1000",51,4413,8.56893203883495,-0.0161812297734626
"P","C01","1000",51.75,4488,8.71456310679612,-0.0427184466019413
"P","C01","1000",52.5,4452,8.64466019417476,-0.0291262135922328
"P","C01","1000",53.25,4432,8.60582524271845,-0.0401294498381877
"P","C01","1000",54,4368,8.48155339805825,-0.0330097087378641
"P","C01","1000",54.75,4426,8.59417475728155,0.0446601941747572
"P","C01","1000",55.5,4401,8.54563106796117,0.0343042071197412
"P","C01","1000",56.25,4501,8.73980582524272,0.0297734627831717
"P","C01","1000",57,4421,8.58446601941748,0.0375404530744336
"P","C01","1000",57.75,4472,8.68349514563107,-0.00388349514563124
"P","C01","1000",58.5,4459,8.65825242718447,-0.0148867313915861
"P","C01","1000",59.25,4495,8.72815533980583,-0.0304207119741105
"P","C01","1000",60,4398,8.53980582524272,0.0621359223300969
"P","C01","1000",60.75,4425,8.59223300970874,-0.0116504854368931
"P","C01","1000",61.5,4555,8.84466019417476,0.0278317152103564
"P","C01","1000",62.25,4477,8.69320388349515,0.0394822006472495
"P","C01","1000",63,4441,8.62330097087379,-0.0330097087378641
"P","C01","1000",63.75,4486,8.71067961165049,0.00453074433656949
"P","C01","1000",64.5,4504,8.74563106796117,0.0750809061488672
"P","C01","1000",65.25,4484,8.70679611650485,0.0517799352750809
"P","C01","1000",66,4557,8.84854368932039,0.021359223300971
"P","C01","1000",66.75,4566,8.86601941747573,0.0453074433656961
"P","C01","1000",67.5,4537,8.80970873786408,0.00841423948220073
"P","C01","1000",68.25,4554,8.84271844660194,-0.00647249190938541
"P","C01","1000",69,4570,8.87378640776699,0.0258899676375404
"P","C01","1000",69.75,4556,8.84660194174757,0.028478964401294
"P","C01","1000",70.5,4577,8.8873786407767,0.0233009708737863
"P","C01","1000",71.25,4598,8.92815533980582,NA
"P","C01","1000",72,4606,8.94368932038835,NA
"P1","C02","1000",0,596,1.15503875968992,NA
"P1","C02","1000",0.75,516,1,NA
"P1","C02","1000",1.5,548,1.06201550387597,-0.0129198966408269
"P1","C02","1000",2.25,558,1.08139534883721,0.0335917312661499
"P1","C02","1000",3,576,1.11627906976744,0.0174418604651162
"P1","C02","1000",3.75,568,1.10077519379845,0.0116279069767442
"P1","C02","1000",4.5,575,1.11434108527132,0.00193798449612403
"P1","C02","1000",5.25,576,1.11627906976744,0.0116279069767442
"P1","C02","1000",6,579,1.12209302325581,0.00452196382428941
"P1","C02","1000",6.75,586,1.13565891472868,-0.00387596899224807
"P1","C02","1000",7.5,582,1.12790697674419,-0.00193798449612403
"P1","C02","1000",8.25,570,1.1046511627907,-0.0148578811369509
"P1","C02","1000",9,576,1.11627906976744,-0.00839793281653748
"P1","C02","1000",9.75,563,1.09108527131783,0.0129198966408269
"P1","C02","1000",10.5,569,1.10271317829457,-0.00516795865633076
"P1","C02","1000",11.25,590,1.14341085271318,-0.00129198966408269
"P1","C02","1000",12,568,1.10077519379845,-0.00645994832041345
"P1","C02","1000",12.75,561,1.08720930232558,-0.0226098191214471
"P1","C02","1000",13.5,559,1.08333333333333,-0.0148578811369509
"P1","C02","1000",14.25,555,1.07558139534884,-0.00516795865633076
"P1","C02","1000",15,545,1.0562015503876,-0.0103359173126614
"P1","C02","1000",15.75,553,1.07170542635659,-0.0096899224806201
"P1","C02","1000",16.5,543,1.05232558139535,-0.0109819121447029
"P1","C02","1000",17.25,540,1.04651162790698,-0.0103359173126614
"P1","C02","1000",18,528,1.02325581395349,-0.0103359173126615
"P1","C02","1000",18.75,537,1.0406976744186,-0.00645994832041345
"P1","C02","1000",19.5,527,1.02131782945736,-0.00710594315245479
"P1","C02","1000",20.25,530,1.02713178294574,-0.0161498708010336
"P1","C02","1000",21,517,1.00193798449612,-0.00968992248062017
"P1","C02","1000",21.75,512,0.992248062015504,-0.0155038759689923
"P1","C02","1000",22.5,512,0.992248062015504,-0.0058139534883721
"P1","C02","1000",23.25,506,0.98062015503876,-0.00516795865633076
"P1","C02","1000",24,508,0.984496124031008,-0.00193798449612403
"P1","C02","1000",24.75,504,0.976744186046512,-0.00904392764857879
"P1","C02","1000",25.5,509,0.986434108527132,-0.0135658914728682
"P1","C02","1000",26.25,492,0.953488372093023,0.00193798449612403
"P1","C02","1000",27,487,0.943798449612403,-0.00904392764857879
"P1","C02","1000",27.75,507,0.982558139534884,0.0077519379844961
"P1","C02","1000",28.5,495,0.959302325581395,0.0109819121447028
"P1","C02","1000",29.25,504,0.976744186046512,-0.00581395348837207
"P1","C02","1000",30,504,0.976744186046512,-0.00775193798449614
"P1","C02","1000",30.75,498,0.965116279069767,-0.00710594315245476
"P1","C02","1000",31.5,483,0.936046511627907,-0.0103359173126615
"P1","C02","1000",32.25,493,0.955426356589147,-0.00193798449612403
"P1","C02","1000",33,488,0.945736434108527,0.00904392764857883
"P1","C02","1000",33.75,495,0.959302325581395,0.00581395348837207
"P1","C02","1000",34.5,497,0.963178294573643,0.000645994832041345
"P1","C02","1000",35.25,502,0.972868217054264,-0.00387596899224807
"P1","C02","1000",36,489,0.947674418604651,-0.00968992248062017
"P1","C02","1000",36.75,489,0.947674418604651,-0.00904392764857879
"P1","C02","1000",37.5,482,0.934108527131783,0.00193798449612403
"P1","C02","1000",38.25,488,0.945736434108527,0.00193798449612403
"P1","C02","1000",39,492,0.953488372093023,0.0109819121447029
"P1","C02","1000",39.75,492,0.953488372093023,0.00129198966408269
"P1","C02","1000",40.5,499,0.967054263565892,-0.00645994832041345
"P1","C02","1000",41.25,490,0.949612403100775,0.00129198966408269
"P1","C02","1000",42,482,0.934108527131783,-0.020671834625323
"P1","C02","1000",42.75,494,0.957364341085271,-0.00516795865633076
"P1","C02","1000",43.5,467,0.905038759689923,-0.0058139534883721
"P1","C02","1000",44.25,482,0.934108527131783,-0.00645994832041345
"P1","C02","1000",45,473,0.916666666666667,0.00968992248062014
"P1","C02","1000",45.75,484,0.937984496124031,-0.00129198966408269
"P1","C02","1000",46.5,482,0.934108527131783,0.00129198966408269
"P1","C02","1000",47.25,480,0.930232558139535,-0.0142118863049095
"P1","C02","1000",48,475,0.920542635658915,0.00129198966408269
"P1","C02","1000",48.75,462,0.895348837209302,0.00322997416020672
"P1","C02","1000",49.5,484,0.937984496124031,0.00129198966408269
"P1","C02","1000",50.25,485,0.939922480620155,0.00258397932816538
"P1","C02","1000",51,477,0.924418604651163,-0.00193798449612403
"P1","C02","1000",51.75,466,0.903100775193798,0.000645994832041345
"P1","C02","1000",52.5,481,0.932170542635659,-0.00193798449612403
"P1","C02","1000",53.25,486,0.941860465116279,0.0077519379844961
"P1","C02","1000",54,474,0.918604651162791,-0.00387596899224807
"P1","C02","1000",54.75,478,0.926356589147287,-0.00775193798449614
"P1","C02","1000",55.5,475,0.920542635658915,0.00322997416020672
"P1","C02","1000",56.25,474,0.918604651162791,0.00129198966408269
"P1","C02","1000",57,479,0.928294573643411,0.00387596899224807
"P1","C02","1000",57.75,480,0.930232558139535,-0.00193798449612403
"P1","C02","1000",58.5,481,0.932170542635659,-0.00193798449612403
"P1","C02","1000",59.25,471,0.912790697674419,-0.00452196382428941
"P1","C02","1000",60,476,0.922480620155039,-0.00129198966408269
"P1","C02","1000",60.75,473,0.916666666666667,0.00258397932816538
"P1","C02","1000",61.5,479,0.928294573643411,-0.0109819121447028
"P1","C02","1000",62.25,475,0.920542635658915,0.00129198966408269
"P1","C02","1000",63,459,0.88953488372093,-0.0058139534883721
"P1","C02","1000",63.75,475,0.920542635658915,-0.00581395348837207
"P1","C02","1000",64.5,470,0.910852713178295,0.00387596899224807
"P1","C02","1000",65.25,466,0.903100775193798,-0.00129198966408269
"P1","C02","1000",66,465,0.901162790697674,-0.001937984496124
"P1","C02","1000",66.75,473,0.916666666666667,-0.00258397932816538
"P1","C02","1000",67.5,467,0.905038759689923,0.00904392764857879
"P1","C02","1000",68.25,462,0.895348837209302,-0.00839793281653745
"P1","C02","1000",69,479,0.928294573643411,0.000645994832041308
"P1","C02","1000",69.75,460,0.891472868217054,-0.000645994832041345
"P1","C02","1000",70.5,468,0.906976744186046,-0.00193798449612403
"P1","C02","1000",71.25,461,0.893410852713178,NA
"P1","C02","1000",72,476,0.922480620155039,NA
"P1","C03","1000",0,575,1.16869918699187,NA
"P1","C03","1000",0.75,492,1,NA
"P1","C03","1000",1.5,524,1.0650406504065,-0.0128726287262872
"P1","C03","1000",2.25,539,1.09552845528455,0.0420054200542005
"P1","C03","1000",3,556,1.13008130081301,0.0257452574525746
"P1","C03","1000",3.75,554,1.1260162601626,0.0237127371273713
"P1","C03","1000",4.5,562,1.14227642276423,0.0128726287262872
"P1","C03","1000",5.25,574,1.16666666666667,0.0196476964769648
"P1","C03","1000",6,575,1.16869918699187,0.00948509485094847
"P1","C03","1000",6.75,583,1.1849593495935,-0.000677506775067801
"P1","C03","1000",7.5,576,1.17073170731707,-0.00609756097560976
"P1","C03","1000",8.25,573,1.16463414634146,-0.0155826558265583
"P1","C03","1000",9,566,1.15040650406504,-0.0115176151761517
"P1","C03","1000",9.75,560,1.13821138211382,0
"P1","C03","1000",10.5,559,1.13617886178862,-0.00677506775067749
"P1","C03","1000",11.25,573,1.16463414634146,0.000677506775067727
"P1","C03","1000",12,556,1.13008130081301,-0.00135501355013553
"P1","C03","1000",12.75,561,1.14024390243902,-0.0128726287262872
"P1","C03","1000",13.5,557,1.13211382113821,-0.010840108401084
"P1","C03","1000",14.25,554,1.1260162601626,-0.0203252032520325
"P1","C03","1000",15,540,1.09756097560976,-0.0176151761517615
"P1","C03","1000",15.75,531,1.07926829268293,-0.0237127371273712
"P1","C03","1000",16.5,531,1.07926829268293,-0.0128726287262873
"P1","C03","1000",17.25,519,1.05487804878049,-0.00745257452574529
"P1","C03","1000",18,521,1.05894308943089,-0.0128726287262872
"P1","C03","1000",18.75,520,1.05691056910569,-0.00271002710027105
"P1","C03","1000",19.5,512,1.04065040650407,-0.0149051490514905
"P1","C03","1000",20.25,515,1.04674796747967,-0.010840108401084
"P1","C03","1000",21,499,1.01422764227642,-0.00609756097560976
"P1","C03","1000",21.75,504,1.02439024390244,-0.0128726287262872
"P1","C03","1000",22.5,503,1.02235772357724,-0.00474254742547423
"P1","C03","1000",23.25,496,1.00813008130081,-0.00609756097560976
"P1","C03","1000",24,492,1,0.00745257452574521
"P1","C03","1000",24.75,495,1.00609756097561,0
"P1","C03","1000",25.5,514,1.04471544715447,0.000677506775067727
"P1","C03","1000",26.25,496,1.00813008130081,-0.00406504065040651
"P1","C03","1000",27,493,1.0020325203252,-0.0149051490514905
"P1","C03","1000",27.75,489,0.99390243902439,0.00542005420054203
"P1","C03","1000",28.5,492,1,0.00338753387533878
"P1","C03","1000",29.25,504,1.02439024390244,0.00677506775067749
"P1","C03","1000",30,498,1.01219512195122,-0.00813008130081302
"P1","C03","1000",30.75,499,1.01422764227642,-0.0196476964769648
"P1","C03","1000",31.5,480,0.975609756097561,-0.00271002710027098
"P1","C03","1000",32.25,475,0.965447154471545,-0.0115176151761518
"P1","C03","1000",33,494,1.00406504065041,0.00203252032520325
"P1","C03","1000",33.75,482,0.979674796747967,-0.00135501355013549
"P1","C03","1000",34.5,483,0.981707317073171,-0.0121951219512195
"P1","C03","1000",35.25,473,0.961382113821138,-0.00135501355013549
"P1","C03","1000",36,476,0.967479674796748,-0.005420054200542
"P1","C03","1000",36.75,480,0.975609756097561,0.00474254742547423
"P1","C03","1000",37.5,475,0.965447154471545,0.00948509485094851
"P1","C03","1000",38.25,480,0.975609756097561,-0.00271002710027098
"P1","C03","1000",39,490,0.995934959349594,0.00271002710027102
"P1","C03","1000",39.75,476,0.967479674796748,0.000677506775067764
"P1","C03","1000",40.5,479,0.973577235772358,-0.00677506775067753
"P1","C03","1000",41.25,481,0.977642276422764,0.00203252032520325
"P1","C03","1000",42,480,0.975609756097561,0.00338753387533874
"P1","C03","1000",42.75,479,0.973577235772358,-0.00609756097560976
"P1","C03","1000",43.5,484,0.983739837398374,0.00338753387533874
"P1","C03","1000",44.25,472,0.959349593495935,0
"P1","C03","1000",45,485,0.985772357723577,-0.0101626016260163
"P1","C03","1000",45.75,479,0.973577235772358,-0.00271002710027102
"P1","C03","1000",46.5,469,0.953252032520325,-0.00677506775067749
"P1","C03","1000",47.25,468,0.951219512195122,-0.00271002710027102
"P1","C03","1000",48,475,0.965447154471545,0.00135501355013549
"P1","C03","1000",48.75,475,0.965447154471545,-0.000677506775067727
"P1","C03","1000",49.5,471,0.957317073170732,-0.00745257452574525
"P1","C03","1000",50.25,467,0.949186991869919,0.000677506775067764
"P1","C03","1000",51,464,0.943089430894309,-0.00474254742547423
"P1","C03","1000",51.75,476,0.967479674796748,0.00271002710027098
"P1","C03","1000",52.5,464,0.943089430894309,0.00406504065040651
"P1","C03","1000",53.25,471,0.957317073170732,-0.0101626016260163
"P1","C03","1000",54,470,0.955284552845528,0
"P1","C03","1000",54.75,461,0.936991869918699,-0.0101626016260162
"P1","C03","1000",55.5,464,0.943089430894309,-0.00338753387533878
"P1","C03","1000",56.25,456,0.926829268292683,0.00474254742547423
"P1","C03","1000",57,465,0.945121951219512,-0.00271002710027102
"P1","C03","1000",57.75,468,0.951219512195122,0.00745257452574525
"P1","C03","1000",58.5,460,0.934959349593496,-0.00338753387533874
"P1","C03","1000",59.25,467,0.949186991869919,0.000677506775067764
"P1","C03","1000",60,460,0.934959349593496,0.00406504065040651
"P1","C03","1000",60.75,469,0.953252032520325,-0.005420054200542
"P1","C03","1000",61.5,466,0.947154471544715,-0.00609756097560976
"P1","C03","1000",62.25,459,0.932926829268293,-0.00135501355013549
"P1","C03","1000",63,451,0.916666666666667,-0.00135501355013549
"P1","C03","1000",63.75,467,0.949186991869919,-0.00677506775067753
"P1","C03","1000",64.5,464,0.943089430894309,0.00609756097560976
"P1","C03","1000",65.25,449,0.91260162601626,-0.0101626016260163
"P1","C03","1000",66,460,0.934959349593496,-0.00135501355013553
"P1","C03","1000",66.75,452,0.91869918699187,0.0176151761517615
"P1","C03","1000",67.5,462,0.939024390243902,0.624661246612466
"P1","C03","1000",68.25,475,0.965447154471545,0.761517615176152
"P1","C03","1000",69,1382,2.80894308943089,0.868563685636856
"P1","C03","1000",69.75,1576,3.20325203252033,0.923441734417344
"P1","C03","1000",70.5,1744,3.54471544715447,0.346205962059621
"P1","C03","1000",71.25,1838,3.73577235772358,NA
"P1","C03","1000",72,1893,3.84756097560976,NA
"P1","C04","1000",0,600,1.20724346076459,NA
"P1","C04","1000",0.75,497,1,NA
"P1","C04","1000",1.5,509,1.02414486921529,-0.0415828303152247
"P1","C04","1000",2.25,533,1.07243460764588,0.0301810865191147
"P1","C04","1000",3,538,1.08249496981891,0.0160965794768612
"P1","C04","1000",3.75,542,1.09054325955734,0.00804828973843056
"P1","C04","1000",4.5,533,1.07243460764588,0.00536552649228709
"P1","C04","1000",5.25,545,1.09657947686117,0.0140845070422535
"P1","C04","1000",6,546,1.09859154929577,0.0140845070422535
"P1","C04","1000",6.75,563,1.1327967806841,0.00737759892689471
"P1","C04","1000",7.5,554,1.11468812877264,0.00603621730382294
"P1","C04","1000",8.25,556,1.11871227364185,-0.00737759892689471
"P1","C04","1000",9,555,1.11670020120724,-0.00603621730382294
"P1","C04","1000",9.75,552,1.11066398390342,-0.00201207243460762
"P1","C04","1000",10.5,545,1.09657947686117,0.00335345405767939
"P1","C04","1000",11.25,553,1.11267605633803,-0.00469483568075117
"P1","C04","1000",12,560,1.12676056338028,0.01140174379611
"P1","C04","1000",12.75,545,1.09657947686117,-0.00737759892689471
"P1","C04","1000",13.5,562,1.1307847082495,-0.00871898054996648
"P1","C04","1000",14.25,542,1.09054325955734,0.00335345405767939
"P1","C04","1000",15,547,1.10060362173038,-0.0107310529845741
"P1","C04","1000",15.75,550,1.10663983903421,0.00134138162307177
"P1","C04","1000",16.5,546,1.09859154929577,-0.00201207243460762
"P1","C04","1000",17.25,544,1.09456740442656,0
"P1","C04","1000",18,544,1.09456740442656,0
"P1","C04","1000",18.75,550,1.10663983903421,0.00335345405767939
"P1","C04","1000",19.5,546,1.09859154929577,-0.00670690811535886
"P1","C04","1000",20.25,549,1.1046277665996,0
"P1","C04","1000",21,534,1.07444668008048,-0.01140174379611
"P1","C04","1000",21.75,550,1.10663983903421,-0.00670690811535879
"P1","C04","1000",22.5,529,1.06438631790744,0.00402414486921532
"P1","C04","1000",23.25,539,1.08450704225352,-0.00938967136150234
"P1","C04","1000",24,540,1.08651911468813,0.00670690811535886
"P1","C04","1000",24.75,536,1.0784708249497,-0.00469483568075124
"P1","C04","1000",25.5,539,1.08450704225352,-0.00871898054996648
"P1","C04","1000",26.25,532,1.07042253521127,-0.000670690811535849
"P1","C04","1000",27,527,1.06036217303823,-0.000670690811535923
"P1","C04","1000",27.75,535,1.07645875251509,0
"P1","C04","1000",28.5,538,1.08249496981891,0.00402414486921532
"P1","C04","1000",29.25,532,1.07042253521127,0.00335345405767939
"P1","C04","1000",30,533,1.07243460764588,-0.00134138162307177
"P1","C04","1000",30.75,540,1.08651911468813,0.00603621730382294
"P1","C04","1000",31.5,536,1.0784708249497,-0.00268276324614355
"P1","C04","1000",32.25,541,1.08853118712274,-0.00268276324614355
"P1","C04","1000",33,529,1.06438631790744,-0.00134138162307177
"P1","C04","1000",33.75,536,1.0784708249497,-0.0140845070422535
"P1","C04","1000",34.5,534,1.07444668008048,-0.00201207243460762
"P1","C04","1000",35.25,520,1.04627766599598,-0.00536552649228702
"P1","C04","1000",36,526,1.05835010060362,0.00134138162307177
"P1","C04","1000",36.75,528,1.06237424547284,0.00938967136150234
"P1","C04","1000",37.5,536,1.0784708249497,0.00737759892689471
"P1","C04","1000",38.25,534,1.07444668008048,-0.000670690811535923
"P1","C04","1000",39,537,1.08048289738431,-0.00536552649228702
"P1","C04","1000",39.75,527,1.06036217303823,-0.00603621730382294
"P1","C04","1000",40.5,528,1.06237424547284,-0.0120724346076459
"P1","C04","1000",41.25,525,1.05633802816901,-0.00402414486921524
"P1","C04","1000",42,519,1.04426559356137,-0.00871898054996648
"P1","C04","1000",42.75,521,1.04828973843058,-0.00268276324614347
"P1","C04","1000",43.5,515,1.03621730382294,-0.0147551978537894
"P1","C04","1000",44.25,521,1.04828973843058,-0.0020120724346077
"P1","C04","1000",45,497,1,0.000670690811535849
"P1","C04","1000",45.75,518,1.04225352112676,-0.0221327967806841
"P1","C04","1000",46.5,516,1.03822937625755,0.000670690811535849
"P1","C04","1000",47.25,488,0.981891348088531,-0.0261569416498994
"P1","C04","1000",48,498,1.00201207243461,-0.00201207243460762
"P1","C04","1000",48.75,479,0.963782696177062,0.00402414486921528
"P1","C04","1000",49.5,513,1.03219315895372,-0.00804828973843056
"P1","C04","1000",50.25,494,0.993963782696177,0.00134138162307177
"P1","C04","1000",51,486,0.977867203219316,-0.0160965794768612
"P1","C04","1000",51.75,481,0.967806841046278,-0.00536552649228705
"P1","C04","1000",52.5,489,0.983903420523139,-0.00737759892689468
"P1","C04","1000",53.25,486,0.977867203219316,0.00335345405767939
"P1","C04","1000",54,475,0.955734406438632,-0.0100603621730382
"P1","C04","1000",54.75,486,0.977867203219316,-0.00737759892689468
"P1","C04","1000",55.5,474,0.953722334004024,0.00268276324614351
"P1","C04","1000",56.25,475,0.955734406438632,-0.00938967136150234
"P1","C04","1000",57,479,0.963782696177062,-0.00268276324614355
"P1","C04","1000",57.75,472,0.949698189134809,-0.00134138162307177
"P1","C04","1000",58.5,470,0.945674044265594,-0.0134138162307176
"P1","C04","1000",59.25,473,0.951710261569417,-0.00335345405767939
"P1","C04","1000",60,459,0.92354124748491,-0.00737759892689468
"P1","C04","1000",60.75,467,0.939637826961771,-0.0120724346076459
"P1","C04","1000",61.5,459,0.92354124748491,0.00268276324614351
"P1","C04","1000",62.25,455,0.915492957746479,-0.0107310529845741
"P1","C04","1000",63,463,0.93158953722334,-0.00402414486921532
"P1","C04","1000",63.75,451,0.907444668008048,0.000670690811535886
"P1","C04","1000",64.5,453,0.911468812877264,-0.00201207243460766
"P1","C04","1000",65.25,456,0.917505030181087,0.00737759892689471
"P1","C04","1000",66,460,0.925553319919517,0.00268276324614355
"P1","C04","1000",66.75,462,0.929577464788732,-0.00402414486921528
"P1","C04","1000",67.5,457,0.919517102615694,-0.00402414486921528
"P1","C04","1000",68.25,450,0.905432595573441,-0.00804828973843056
"P1","C04","1000",69,454,0.913480885311871,-0.0100603621730382
"P1","C04","1000",69.75,450,0.905432595573441,0.00536552649228705
"P1","C04","1000",70.5,442,0.88933601609658,-0.00938967136150234
"P1","C04","1000",71.25,458,0.921529175050302,NA
"P1","C04","1000",72,440,0.885311871227364,NA
"P3","C05","1000",0,605,1.12453531598513,NA
"P3","C05","1000",0.75,538,1,NA
"P3","C05","1000",1.5,574,1.06691449814126,0.0117719950433705
"P3","C05","1000",2.25,588,1.09293680297398,0.0545229244114003
"P3","C05","1000",3,624,1.15985130111524,0.0353159851301115
"P3","C05","1000",3.75,626,1.1635687732342,0.0285006195786865
"P3","C05","1000",4.5,631,1.1728624535316,0.0130111524163569
"P3","C05","1000",5.25,634,1.17843866171004,0.0161090458488227
"P3","C05","1000",6,645,1.19888475836431,0.0148698884758364
"P3","C05","1000",6.75,652,1.21189591078067,0.0123915737298637
"P3","C05","1000",7.5,655,1.21747211895911,0.00185873605947958
"P3","C05","1000",8.25,654,1.21561338289963,-0.0117719950433705
"P3","C05","1000",9,648,1.20446096654275,-0.0154894671623296
"P3","C05","1000",9.75,633,1.17657992565056,-0.0136307311028501
"P3","C05","1000",10.5,630,1.17100371747212,-0.0161090458488228
"P3","C05","1000",11.25,632,1.17472118959108,-0.00495662949194549
"P3","C05","1000",12,622,1.15613382899628,0.000619578686493168
"P3","C05","1000",12.75,625,1.16171003717472,-0.00929368029739774
"P3","C05","1000",13.5,631,1.1728624535316,-0.0117719950433706
"P3","C05","1000",14.25,617,1.14684014869888,-0.0111524163568773
"P3","C05","1000",15,603,1.12081784386617,0
"P3","C05","1000",15.75,607,1.12825278810409,-0.00495662949194549
"P3","C05","1000",16.5,631,1.1728624535316,-0.00309789343246591
"P3","C05","1000",17.25,609,1.13197026022305,-0.00247831474597275
"P3","C05","1000",18,598,1.11152416356877,-0.0198265179677819
"P3","C05","1000",18.75,603,1.12081784386617,-0.0111524163568773
"P3","C05","1000",19.5,599,1.11338289962825,-0.0117719950433705
"P3","C05","1000",20.25,591,1.09851301115242,-0.0123915737298637
"P3","C05","1000",21,579,1.07620817843866,-0.0111524163568773
"P3","C05","1000",21.75,583,1.08364312267658,-0.00805452292441141
"P3","C05","1000",22.5,581,1.07992565055762,-0.00619578686493183
"P3","C05","1000",23.25,578,1.07434944237918,-0.00371747211895908
"P3","C05","1000",24,569,1.05762081784387,-0.00433705080545232
"P3","C05","1000",24.75,577,1.0724907063197,-0.00743494423791824
"P3","C05","1000",25.5,574,1.06691449814126,-0.0105328376703842
"P3","C05","1000",26.25,566,1.05204460966543,-0.00681536555142507
"P3","C05","1000",27,552,1.02602230483271,-0.00867410161090458
"P3","C05","1000",27.75,566,1.05204460966543,0.00619578686493183
"P3","C05","1000",28.5,560,1.04089219330855,0.00247831474597275
"P3","C05","1000",29.25,576,1.07063197026022,-0.00805452292441141
"P3","C05","1000",30,556,1.03345724907063,-0.00185873605947958
"P3","C05","1000",30.75,553,1.02788104089219,-0.0123915737298637
"P3","C05","1000",31.5,557,1.03531598513011,0.00185873605947958
"P3","C05","1000",32.25,556,1.03345724907063,0
"P3","C05","1000",33,559,1.03903345724907,-0.00433705080545225
"P3","C05","1000",33.75,553,1.02788104089219,-0.006815365551425
"P3","C05","1000",34.5,550,1.02230483271375,0.0018587360594795
"P3","C05","1000",35.25,545,1.01301115241636,-0.0018587360594795
"P3","C05","1000",36,562,1.04460966542751,0.00247831474597275
"P3","C05","1000",36.75,550,1.02230483271375,-0.00185873605947958
"P3","C05","1000",37.5,554,1.02973977695167,-0.0117719950433705
"P3","C05","1000",38.25,542,1.00743494423792,-0.00247831474597275
"P3","C05","1000",39,543,1.0092936802974,-0.0061957868649319
"P3","C05","1000",39.75,546,1.01486988847584,-0.00247831474597275
"P3","C05","1000",40.5,544,1.01115241635688,-0.00123915737298634
"P3","C05","1000",41.25,538,1,0.00867410161090458
